I0510 11:46:51.614958  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2y from 192.168.1.5:40714: '200 OK' after 7.7161ms
I0510 11:47:01.623733  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._30 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:47:01.625025  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._30 from 192.168.1.5:40714: '200 OK' after 4.27981ms
I0510 11:47:11.638348  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._32 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:47:11.639875  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._32 from 192.168.1.5:40714: '200 OK' after 6.40794ms
I0510 11:47:21.652671  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._34 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:47:21.656029  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._34 from 192.168.1.5:40714: '200 OK' after 8.27904ms
I0510 11:47:31.676002  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._36 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:47:31.677309  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._36 from 192.168.1.5:40714: '200 OK' after 5.66374ms
I0510 11:47:41.689620  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._38 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:47:41.691305  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._38 from 192.168.1.5:40714: '200 OK' after 6.92301ms
I0510 11:47:51.703181  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:47:51.705088  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3a from 192.168.1.5:40714: '200 OK' after 6.91482ms
I0510 11:48:01.721773  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:48:01.723274  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3c from 192.168.1.5:40714: '200 OK' after 4.83482ms
I0510 11:48:11.733407  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:48:11.734804  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3e from 192.168.1.5:40714: '200 OK' after 4.47206ms
I0510 11:48:21.746706  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:48:21.748211  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3g from 192.168.1.5:40714: '200 OK' after 6.43482ms
I0510 11:48:31.760555  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3i from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:48:31.762001  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3i from 192.168.1.5:40714: '200 OK' after 6.29274ms
I0510 11:48:41.774432  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3k from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:48:41.776068  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3k from 192.168.1.5:40714: '200 OK' after 6.49088ms
I0510 11:48:51.784858  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3m from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:48:51.785953  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3m from 192.168.1.5:40714: '200 OK' after 2.91379ms
I0510 11:49:01.796557  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3o from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:49:01.798063  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3o from 192.168.1.5:40714: '200 OK' after 5.82682ms
I0510 11:49:11.808872  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3q from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:49:11.810106  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3q from 192.168.1.5:40714: '200 OK' after 4.68096ms
I0510 11:49:21.819047  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3s from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:49:21.820109  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3s from 192.168.1.5:40714: '200 OK' after 2.9591ms
I0510 11:49:31.827443  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3u from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:49:31.828596  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3u from 192.168.1.5:40714: '200 OK' after 3.09811ms
I0510 11:49:41.840538  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3w from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:49:41.842159  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3w from 192.168.1.5:40714: '200 OK' after 6.42381ms
I0510 11:49:51.854204  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._3y from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:49:51.855789  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._3y from 192.168.1.5:40714: '200 OK' after 6.36902ms
I0510 11:50:01.866050  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._40 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:50:01.867503  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._40 from 192.168.1.5:40714: '200 OK' after 5.38163ms
I0510 11:50:11.876574  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._42 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:50:11.878495  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._42 from 192.168.1.5:40714: '200 OK' after 4.71808ms
I0510 11:50:21.890306  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._44 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:50:21.892714  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._44 from 192.168.1.5:40714: '200 OK' after 6.28275ms
I0510 11:50:31.906244  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._46 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:50:31.909651  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._46 from 192.168.1.5:40714: '200 OK' after 8.21478ms
I0510 11:50:41.927060  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._48 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:50:41.929498  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._48 from 192.168.1.5:40714: '200 OK' after 7.27501ms
I0510 11:50:51.941004  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:50:51.942261  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4a from 192.168.1.5:40714: '200 OK' after 4.50483ms
I0510 11:51:01.950800  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:51:01.951961  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4c from 192.168.1.5:40714: '200 OK' after 2.87898ms
I0510 11:51:11.964009  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:51:11.965557  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4e from 192.168.1.5:40714: '200 OK' after 5.94611ms
I0510 11:51:21.976800  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:51:21.978258  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4g from 192.168.1.5:40714: '200 OK' after 5.51373ms
I0510 11:51:31.989181  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4i from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:51:31.991534  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4i from 192.168.1.5:40714: '200 OK' after 6.79603ms
I0510 11:51:42.004855  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4k from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:51:42.006503  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4k from 192.168.1.5:40714: '200 OK' after 6.43789ms
I0510 11:51:52.019085  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4m from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:51:52.020941  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4m from 192.168.1.5:40714: '200 OK' after 6.88794ms
I0510 11:52:02.032147  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4o from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:52:02.033474  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4o from 192.168.1.5:40714: '200 OK' after 4.93389ms
I0510 11:52:12.042891  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4q from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:52:12.043905  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4q from 192.168.1.5:40714: '200 OK' after 2.76198ms
I0510 11:52:22.056326  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4s from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:52:22.058650  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4s from 192.168.1.5:40714: '200 OK' after 7.0871ms
I0510 11:52:32.071990  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4u from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:52:32.075165  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4u from 192.168.1.5:40714: '200 OK' after 8.26778ms
I0510 11:52:42.089519  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4w from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:52:42.091130  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4w from 192.168.1.5:40714: '200 OK' after 6.50906ms
I0510 11:52:52.103682  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4y from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:52:52.105243  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4y from 192.168.1.5:40714: '200 OK' after 6.26893ms
I0510 11:53:02.118214  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._50 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:53:02.121524  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._50 from 192.168.1.5:40714: '200 OK' after 8.2281ms
I0510 11:53:12.135012  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._52 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:53:12.138113  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._52 from 192.168.1.5:40714: '200 OK' after 7.98592ms
I0510 11:53:22.232883  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._54 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:53:22.234457  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._54 from 192.168.1.5:40714: '200 OK' after 6.15706ms
I0510 11:53:32.246564  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._56 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:53:32.248140  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._56 from 192.168.1.5:40714: '200 OK' after 6.22797ms
I0510 11:53:42.260287  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._58 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:53:42.261839  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._58 from 192.168.1.5:40714: '200 OK' after 6.18726ms
I0510 11:53:52.270005  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:53:52.271215  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5a from 192.168.1.5:40714: '200 OK' after 2.90483ms
I0510 11:54:02.281754  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:54:02.282943  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5c from 192.168.1.5:40714: '200 OK' after 4.17408ms
I0510 11:54:12.291540  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:54:12.292717  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5e from 192.168.1.5:40714: '200 OK' after 3.06278ms
I0510 11:54:22.305122  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:54:22.308630  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5g from 192.168.1.5:40714: '200 OK' after 8.39091ms
I0510 11:54:32.322192  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5i from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:54:32.323717  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5i from 192.168.1.5:40714: '200 OK' after 6.46093ms
I0510 11:54:42.337795  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5k from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:54:42.339061  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5k from 192.168.1.5:40714: '200 OK' after 4.98688ms
I0510 11:54:52.355520  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5m from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:54:52.356727  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5m from 192.168.1.5:40714: '200 OK' after 4.07117ms
I0510 11:55:02.366955  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5o from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:55:02.368526  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5o from 192.168.1.5:40714: '200 OK' after 4.10189ms
I0510 11:55:12.381036  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5q from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:55:12.384280  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5q from 192.168.1.5:40714: '200 OK' after 8.08397ms
I0510 11:55:22.398169  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5s from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:55:22.399677  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5s from 192.168.1.5:40714: '200 OK' after 6.53184ms
I0510 11:55:32.412432  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5u from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:55:32.415130  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5u from 192.168.1.5:40714: '200 OK' after 7.66208ms
I0510 11:55:42.459188  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5w from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:55:42.462397  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5w from 192.168.1.5:40714: '200 OK' after 8.06477ms
I0510 11:55:52.471956  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._5y from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:55:52.473186  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._5y from 192.168.1.5:40714: '200 OK' after 2.97395ms
I0510 11:56:02.486379  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._60 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:56:02.489636  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._60 from 192.168.1.5:40714: '200 OK' after 8.17587ms
I0510 11:56:12.502171  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._62 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:56:12.505092  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._62 from 192.168.1.5:40714: '200 OK' after 7.69306ms
I0510 11:56:22.513929  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._64 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:56:22.514986  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._64 from 192.168.1.5:40714: '200 OK' after 2.81011ms
I0510 11:56:32.526567  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._66 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:56:32.528234  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._66 from 192.168.1.5:40714: '200 OK' after 6.58381ms
I0510 11:56:42.540832  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._68 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:56:42.543525  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._68 from 192.168.1.5:40714: '200 OK' after 7.62701ms
I0510 11:56:52.555877  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:56:52.557457  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6a from 192.168.1.5:40714: '200 OK' after 6.08819ms
I0510 11:57:02.563110  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:57:02.564199  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6c from 192.168.1.5:40714: '200 OK' after 2.79091ms
I0510 11:57:12.570529  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:57:12.571883  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6e from 192.168.1.5:40714: '200 OK' after 3.47904ms
I0510 11:57:22.584482  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:57:22.587025  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6g from 192.168.1.5:40714: '200 OK' after 7.37997ms
I0510 11:57:32.598703  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6i from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:57:32.600107  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6i from 192.168.1.5:40714: '200 OK' after 5.55878ms
I0510 11:57:42.610548  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6k from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:57:42.612395  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6k from 192.168.1.5:40714: '200 OK' after 4.82304ms
I0510 11:57:52.625480  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6m from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:57:52.628737  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6m from 192.168.1.5:40714: '200 OK' after 8.18893ms
I0510 11:58:02.640027  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6o from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:58:02.642722  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6o from 192.168.1.5:40714: '200 OK' after 6.77914ms
